,index,LKOH_open,LKOH_close,LKOH_high,LKOH_low,LKOH_volume,SBER_open,SBER_close,SBER_high,SBER_low,SBER_volume,GAZP_open,GAZP_close,GAZP_high,GAZP_low,GAZP_volume,GMKN_open,GMKN_close,GMKN_high,GMKN_low,GMKN_volume,NVTK_open,NVTK_close,NVTK_high,NVTK_low,NVTK_volume,YNDX_open,YNDX_close,YNDX_high,YNDX_low,YNDX_volume,ROSN_open,ROSN_close,ROSN_high,ROSN_low,ROSN_volume,MGNT_open,MGNT_close,MGNT_high,MGNT_low,MGNT_volume,TATN_open,TATN_close,TATN_high,TATN_low,TATN_volume,PHOR_open,PHOR_close,PHOR_high,PHOR_low,PHOR_volume,PLZL_open,PLZL_close,PLZL_high,PLZL_low,PLZL_volume,SNGS_open,SNGS_close,SNGS_high,SNGS_low,SNGS_volume,MTSS_open,MTSS_close,MTSS_high,MTSS_low,MTSS_volume,FIVE_open,FIVE_close,FIVE_high,FIVE_low,FIVE_volume,CHMF_open,CHMF_close,CHMF_high,CHMF_low,CHMF_volume,ALRS_open,ALRS_close,ALRS_high,ALRS_low,ALRS_volume,NLMK_open,NLMK_close,NLMK_high,NLMK_low,NLMK_volume,SNGSP_open,SNGSP_close,SNGSP_high,SNGSP_low,SNGSP_volume,MOEX_open,MOEX_close,MOEX_high,MOEX_low,MOEX_volume,SBERP_open,SBERP_close,SBERP_high,SBERP_low,SBERP_volume,POLY_open,POLY_close,POLY_high,POLY_low,POLY_volume,OZON_open,OZON_close,OZON_high,OZON_low,OZON_volume,IRAO_open,IRAO_close,IRAO_high,IRAO_low,IRAO_volume,RUAL_open,RUAL_close,RUAL_high,RUAL_low,RUAL_volume,PIKK_open,PIKK_close,PIKK_high,PIKK_low,PIKK_volume,HYDR_open,HYDR_close,HYDR_high,HYDR_low,HYDR_volume,MAGN_open,MAGN_close,MAGN_high,MAGN_low,MAGN_volume,VTBR_open,VTBR_close,VTBR_high,VTBR_low,VTBR_volume,TATNP_open,TATNP_close,TATNP_high,TATNP_low,TATNP_volume,RTKM_open,RTKM_close,RTKM_high,RTKM_low,RTKM_volume,CBOM_open,CBOM_close,CBOM_high,CBOM_low,CBOM_volume,TRNFP_open,TRNFP_close,TRNFP_high,TRNFP_low,TRNFP_volume,AFKS_open,AFKS_close,AFKS_high,AFKS_low,AFKS_volume,ENPG_open,ENPG_close,ENPG_high,ENPG_low,ENPG_volume,DSKY_open,DSKY_close,DSKY_high,DSKY_low,DSKY_volume,AFLT_open,AFLT_close,AFLT_high,AFLT_low,AFLT_volume,TCSG_open,TCSG_close,TCSG_high,TCSG_low,TCSG_volume,VKCO_open,VKCO_close,VKCO_high,VKCO_low,VKCO_volume,FIXP_open,FIXP_close,FIXP_high,FIXP_low,FIXP_volume,GLTR_open,GLTR_close,GLTR_high,GLTR_low,GLTR_volume,open,close,high,low,volume
159,2021-04-14,6081.5,6134.0,6168.5,5975.0,1340862,290.0,287.18,291.58,286.72,5899360,230.58,235.32,236.58,229.31,9189550,25470.0,24886.0,25524.0,24790.0,394710,1465.0,1456.8,1479.0,1432.8,1198653,4630.0,4661.0,4721.4,4576.2,2828314,556.05,552.1,556.1,546.25,565828,5137.0,5095.0,5146.0,5070.5,319263,576.3,586.6,589.0,569.1,6156493,4420.0,4376.0,4432.0,4302.0,144041,14666.5,14610.0,14810.0,14514.5,164184,34.745,35.125,35.605,34.74,646474,316.55,316.5,316.9,315.3,434809,2402.5,2383.0,2408.5,2373.5,566439,1642.0,1611.8,1647.6,1596.8,1327801,103.02,102.52,103.35,101.44,2579038,255.22,251.62,256.88,249.74,926811,42.495,42.64,42.85,42.32,215623,174.02,173.9,175.0,171.61,489673,271.96,271.76,272.97,270.48,744970,1582.0,1560.9,1583.8,1546.5,1172738,4739.5,4751.0,4801.0,4602.5,278729,5.015,4.986,5.0375,4.961,1323906,51.995,53.31,54.5,50.975,4481633,971.4,970.1,994.5,948.2,362196,0.83,0.8294,0.8354,0.8265,508891,65.48,64.695,65.795,63.66,3318666,0.04572,0.04676,0.04718,0.045625,8302833,539.8,548.7,553.6,533.8,1052575,108.4,107.66,108.9,107.16,136000,7.011,7.117,7.117,6.986,432093,146800.0,147000.0,147250.0,146500.0,743,36.924,37.751,37.976,36.8,563827,854.5,881.5,885.0,854.5,65332,150.6,153.32,153.96,150.52,297275,65.42,65.8,66.16,65.26,1707817,4440.2,4441.2,4320.0,4375.2,313616,1785.0,1825.6,1757.6,1803.2,761943,735.0,738.0,715.1,725.0,101958,499.0,499.5,492.1,496.35,332050,5.944,5.984,5.994,5.944,4710000
160,2021-04-15,6087.0,6054.5,6118.5,6017.0,1190659,281.5,283.72,285.19,280.87,8752820,230.1,234.63,236.39,228.23,6253112,24750.0,25112.0,25198.0,24562.0,445567,1440.4,1447.6,1472.0,1437.6,1097330,4636.6,4677.8,4697.4,4617.0,988193,548.6,556.5,562.6,545.4,628389,5073.5,5111.5,5132.0,5046.0,287983,580.8,584.4,587.0,574.9,4063114,4395.0,4430.0,4445.0,4386.0,97674,14597.5,14879.5,14969.0,14563.5,118229,34.97,35.41,35.65,34.795,402430,315.7,315.8,316.8,315.4,339325,2371.0,2392.0,2408.0,2371.0,334234,1600.0,1668.6,1671.0,1592.6,1404608,101.98,106.3,106.89,101.71,2967202,249.2,253.48,255.32,249.0,1021856,42.6,42.635,42.885,42.48,305279,172.87,171.95,174.64,170.86,793497,267.85,269.88,270.0,266.06,932355,1567.7,1609.3,1612.9,1567.6,1465172,4759.5,4730.5,4780.0,4600.5,300448,4.98,4.9455,4.98,4.926,1412282,53.54,55.215,55.335,52.25,3067735,964.0,956.2,975.0,946.0,258737,0.8184,0.8333,0.8378,0.8184,351375,64.4,65.5,65.79,64.045,1567585,0.045925,0.046355,0.046705,0.045645,3937566,544.9,551.4,552.0,539.0,734581,107.0,107.53,108.1,106.2,178601,7.079,7.106,7.11,7.027,485236,146750.0,145650.0,146750.0,145200.0,1187,37.5,36.766,37.665,36.333,731775,865.5,861.5,897.0,838.0,122764,155.4,154.04,156.96,151.06,482298,65.54,65.62,65.88,65.0,2344283,4388.0,4422.6,4301.2,4354.8,220096,1804.8,1805.0,1750.4,1765.0,644301,730.0,741.0,728.2,730.9,158744,495.0,498.0,489.0,496.7,405120,5.986,5.97,6.0,5.932,4040000
161,2021-04-16,6089.0,6066.0,6104.0,6025.0,760492,285.7,288.5,289.3,284.08,6335541,235.49,235.1,237.45,232.7,4618139,25196.0,25480.0,25536.0,25124.0,342843,1455.0,1457.4,1461.4,1442.0,847859,4683.8,4690.0,4697.0,4650.6,553149,560.05,555.05,561.4,549.2,400196,5135.0,5111.5,5141.5,5083.0,242272,587.8,582.1,589.6,576.5,2759620,4438.0,4390.0,4461.0,4355.0,114118,14959.0,15004.0,15103.0,14739.0,150175,35.545,35.39,35.85,35.135,290266,316.6,321.7,322.9,315.75,1019398,2401.5,2389.0,2411.5,2378.0,318803,1677.8,1768.8,1769.4,1671.2,2482071,106.64,106.13,107.47,104.88,1584005,255.18,265.94,266.06,254.62,1251042,42.62,42.62,42.72,42.44,203873,172.0,173.47,173.83,171.79,468872,270.87,274.29,274.98,269.73,626925,1608.4,1630.0,1644.0,1584.0,1789050,4705.0,4760.0,4824.5,4673.0,159443,4.9585,4.954,4.985,4.927,1276083,55.075,55.14,56.0,54.1,3299870,967.7,958.7,969.7,948.2,307473,0.833,0.8286,0.8371,0.8257,331549,65.8,68.825,68.91,65.42,4164069,0.046755,0.047475,0.04754,0.046565,5221550,552.8,550.5,556.5,544.4,614087,108.22,107.98,108.4,107.31,114983,7.108,7.171,7.185,7.082,474714,145650.0,145600.0,146250.0,144900.0,1368,36.9,36.71,36.919,36.16,478707,862.5,905.0,919.0,862.5,173619,153.98,154.26,155.32,152.52,243176,65.54,66.48,66.94,65.4,1958047,4353.6,4643.0,4312.4,4588.8,339821,1769.0,1776.6,1740.2,1750.6,407929,735.0,741.0,720.2,727.9,242508,496.05,496.05,490.35,494.4,361320,5.978,6.03,6.04,5.978,5160000
162,2021-04-19,6060.0,6007.0,6087.0,5986.0,555404,287.9,287.72,289.25,286.04,5123179,234.74,231.17,234.9,230.28,3971283,25548.0,25240.0,25650.0,25186.0,270172,1467.4,1431.0,1472.0,1422.6,930746,4695.0,4663.8,4743.4,4650.0,953222,552.05,548.05,554.7,546.05,336360,5117.0,5095.5,5139.0,5081.0,170630,582.2,575.7,582.2,573.3,2252566,4390.0,4471.0,4498.0,4356.0,93355,15015.5,15232.5,15389.0,14953.5,205774,35.39,34.995,35.5,34.91,203065,321.8,321.4,323.85,320.55,593481,2398.5,2392.0,2406.5,2385.0,249653,1774.8,1735.6,1819.0,1722.0,3575939,106.49,107.15,108.09,106.34,1798666,266.14,261.46,270.7,259.04,1546517,42.65,42.635,42.735,42.52,134775,173.13,173.72,174.52,173.0,606329,275.05,273.71,275.1,272.18,555360,1631.3,1661.1,1687.8,1630.3,2417467,4772.0,4659.0,4798.5,4529.5,214241,4.958,4.9405,4.9875,4.92,1669095,55.06,53.575,55.125,52.9,2463739,958.8,970.3,980.2,949.3,291789,0.829,0.8225,0.83,0.8203,173889,69.15,68.68,71.38,67.27,9873017,0.0476,0.04642,0.0478,0.04635,5377626,550.0,543.9,550.6,541.0,348768,108.06,107.44,109.28,106.85,269961,7.167,7.077,7.179,7.07,629341,144900.0,144800.0,145550.0,144150.0,1182,36.748,35.922,37.057,35.647,463218,909.0,906.5,939.5,900.0,75912,156.34,152.76,156.8,151.68,332985,66.3,65.48,66.5,65.34,1532534,4604.0,4648.0,4509.6,4560.6,179479,1745.2,1755.2,1725.0,1739.0,329420,730.3,740.9,723.5,732.6,140263,494.5,494.85,489.1,491.55,290330,6.064,6.012,6.07,6.0,5120000
163,2021-04-20,6021.5,5897.0,6061.0,5840.0,1449856,288.9,287.42,290.92,286.59,6306901,231.58,230.0,233.17,229.0,4391606,25266.0,25202.0,25458.0,25022.0,347230,1438.8,1423.4,1447.6,1410.2,1232785,4679.4,4665.6,4707.0,4621.0,796491,549.9,541.05,553.9,537.5,546656,5102.0,5086.0,5116.5,5054.0,274908,578.9,568.2,582.3,563.3,4155724,4485.0,4485.0,4549.0,3894.0,145030,15220.0,15349.0,15439.0,15186.5,177698,35.045,35.235,35.45,34.97,235675,322.0,321.5,322.85,320.0,406226,2397.0,2372.0,2398.5,2347.0,477361,1745.0,1749.0,1776.0,1731.4,1773488,107.71,107.67,108.01,105.83,1525885,261.0,261.68,263.98,259.32,898961,42.64,43.425,43.695,42.61,431321,173.99,170.92,174.25,168.58,1126199,274.3,272.39,278.0,271.37,882160,1667.3,1693.0,1696.0,1664.4,1991360,4652.0,4605.0,4685.0,4467.5,199294,4.9405,4.91,4.9555,4.8915,1915792,53.185,51.84,53.185,51.515,2348636,977.0,954.0,977.0,942.0,285818,0.8269,0.8177,0.8283,0.8156,427207,68.8,67.415,69.785,66.825,4091688,0.046675,0.046825,0.0482,0.045925,13684529,545.8,536.7,550.0,529.6,814182,107.7,105.66,108.16,104.05,436697,7.087,6.995,7.116,6.99,540086,145300.0,143850.0,145300.0,143050.0,1385,36.001,35.019,36.149,34.61,762624,905.0,900.5,924.5,891.0,40883,153.88,154.52,155.08,151.12,254444,65.56,64.48,65.68,64.0,3554701,4560.6,4648.2,4350.0,4425.4,467509,1743.2,1751.8,1701.4,1720.0,744202,738.0,740.0,727.0,738.0,161675,490.55,492.4,486.0,489.3,276580,6.024,5.97,6.042,5.964,3860000
164,2021-04-21,5880.0,5946.0,5966.5,5876.5,850502,288.04,289.25,290.2,287.06,4966156,229.93,230.84,231.8,228.37,3549395,25324.0,25308.0,25430.0,25038.0,298490,1420.2,1430.8,1435.0,1412.0,1031665,4667.8,4648.0,4677.8,4631.4,423533,540.8,545.7,547.35,538.65,281468,5077.5,5140.0,5156.5,5071.0,298355,568.4,569.6,573.3,561.2,2369077,4495.0,4507.0,4555.0,4473.0,74506,15449.0,15642.5,15667.5,15332.5,194207,35.185,35.22,35.585,35.005,251328,321.6,321.45,322.5,319.35,535697,2372.0,2385.0,2391.0,2349.0,384555,1758.4,1827.8,1828.6,1752.2,2570304,107.31,111.13,111.36,107.24,2875382,260.08,268.26,268.78,260.08,1256677,43.44,43.77,44.12,43.415,493687,170.87,170.81,171.27,169.2,534836,272.51,274.97,275.19,272.4,597702,1699.9,1693.5,1713.0,1672.2,2429235,4593.0,4671.0,4700.0,4502.0,168232,4.911,5.019,5.022,4.8955,1760787,51.7,53.895,53.95,51.195,2244330,958.5,961.9,964.9,946.4,119936,0.821,0.8236,0.8237,0.812,288757,67.17,68.385,68.74,66.725,6416275,0.046765,0.04786,0.04795,0.046495,6767217,537.8,537.1,540.8,529.2,561905,105.22,106.2,106.4,104.63,312525,7.0,6.988,7.021,6.962,443176,144100.0,143650.0,144300.0,142500.0,1958,35.22,35.759,35.837,34.755,557858,911.0,920.0,933.0,901.0,28511,154.98,153.66,155.8,150.7,454103,64.5,63.6,64.6,63.02,3172935,4402.0,4425.0,4248.2,4354.8,516388,1715.0,1721.6,1685.0,1695.0,803140,738.0,741.5,727.5,733.0,157278,487.0,489.1,483.1,483.8,373620,5.97,5.994,6.008,5.962,2860000
165,2021-04-22,5945.0,5999.0,6057.0,5886.5,1305445,289.04,292.18,294.67,286.93,7362193,230.68,230.93,232.15,227.14,6033862,25344.0,25690.0,25900.0,25262.0,478223,1430.8,1443.6,1450.0,1411.4,1260361,4642.0,4605.0,4687.0,4590.0,850772,546.25,541.6,546.9,536.6,587104,5129.5,5153.5,5200.0,5100.0,512716,568.5,566.6,570.5,559.1,5153536,4525.0,4433.0,4525.0,4412.0,101958,15670.0,15671.5,15949.0,15645.5,248159,35.16,35.305,35.615,34.8,366244,321.6,321.85,323.9,320.4,600721,2388.5,2385.5,2404.5,2370.0,356610,1830.2,1874.8,1911.2,1802.4,3602442,111.18,109.34,111.78,109.25,1902626,268.98,272.08,275.8,267.0,1484373,43.75,43.54,43.76,43.11,295568,170.99,169.91,171.08,169.15,735041,274.4,276.08,276.75,272.62,833436,1700.0,1706.2,1730.0,1691.2,2897794,4660.5,4702.0,4832.5,4652.0,263364,5.0005,4.992,5.032,4.962,2584736,53.735,53.5,54.24,52.83,1396835,964.0,962.5,973.6,955.8,101436,0.825,0.8194,0.8269,0.8178,234377,68.475,68.99,70.145,67.56,4100121,0.04799,0.048,0.04827,0.04722,5714649,535.7,529.6,536.4,526.4,1336318,106.41,105.6,106.94,105.2,262024,6.989,6.975,7.026,6.97,475635,143500.0,144150.0,145000.0,142750.0,1437,35.82,35.552,36.296,35.235,567644,910.0,900.0,918.5,900.0,51534,153.32,151.02,153.48,150.9,379107,63.78,64.48,64.62,63.04,1699619,4347.6,4474.0,4277.0,4379.0,346954,1698.0,1743.2,1692.6,1728.4,796544,738.6,738.6,722.2,730.0,138426,485.0,486.15,475.1,480.8,529540,6.002,6.052,6.056,5.996,3830000
166,2021-04-23,6020.0,5950.0,6027.5,5931.0,855562,293.16,293.19,294.2,290.78,4255175,231.3,232.62,233.3,230.0,3544723,25752.0,25770.0,25932.0,25590.0,321256,1449.0,1427.2,1453.0,1419.2,940570,4623.2,4570.2,4623.2,4521.4,831281,543.0,538.5,544.8,533.95,505697,5153.5,5258.0,5302.5,5130.0,656956,568.0,571.3,571.5,562.5,2551640,4451.0,4412.0,4451.0,4369.0,79775,15650.0,15244.0,15650.0,15160.5,184114,35.47,35.4,35.585,35.195,160455,321.95,322.0,323.65,320.6,402958,2388.0,2372.0,2388.0,2365.5,455655,1871.6,1881.2,1889.6,1852.8,1632724,109.74,113.0,113.0,108.9,2067054,273.26,275.24,276.2,272.34,667816,43.54,43.065,43.68,42.87,375060,170.1,171.2,172.0,169.82,460374,276.3,279.76,279.8,276.0,714458,1707.9,1683.1,1709.8,1674.2,1260083,4730.0,4860.0,4920.0,4691.0,270570,5.0145,5.057,5.078,4.99,2360797,53.93,54.2,54.52,53.32,991643,972.0,975.0,981.0,962.2,149818,0.8234,0.8408,0.8414,0.8196,423713,69.665,70.32,70.47,68.5,2490331,0.04816,0.05136,0.0515,0.048095,19217610,530.7,531.2,534.8,528.5,440069,106.1,105.61,106.21,105.18,179356,6.981,6.935,6.981,6.902,474060,144200.0,144450.0,144900.0,144000.0,621,35.5,35.668,35.782,35.1,269714,901.0,906.5,917.5,900.0,21503,151.54,151.72,151.96,150.3,187612,64.3,65.3,65.42,64.28,1743115,4363.2,4521.8,4363.0,4463.2,260605,1733.4,1746.0,1710.0,1735.2,347521,733.0,733.0,716.2,717.0,140001,480.05,486.0,471.0,482.8,433760,6.052,6.042,6.06,6.024,3240000
167,2021-04-26,5951.0,5919.0,5971.0,5892.5,840943,294.3,295.27,296.48,293.1,4567602,233.02,233.23,234.91,232.16,2869518,25800.0,26444.0,26476.0,25764.0,431218,1427.4,1408.8,1433.0,1402.4,1272163,4570.2,4703.6,4721.0,4558.8,1112408,537.85,530.6,537.85,527.5,574661,5306.0,5277.0,5349.0,5255.0,368435,571.4,568.4,572.7,564.2,2836575,4443.0,4395.0,4463.0,4385.0,55483,15288.0,14989.0,15299.0,14810.0,195109,35.55,35.155,35.66,34.98,208544,322.4,323.65,324.2,321.5,290740,2377.5,2371.5,2385.5,2344.5,734626,1877.6,1876.0,1905.0,1855.0,2059369,113.01,114.22,114.88,112.12,2995128,276.94,279.24,282.46,276.22,1048195,43.065,43.14,43.275,42.825,168477,171.87,173.2,173.91,171.1,621260,280.01,281.4,282.3,279.77,759823,1680.5,1671.1,1700.8,1655.0,1346095,4857.5,4979.0,5073.0,4857.5,255716,5.081,5.1485,5.2015,5.052,4550238,54.4,54.64,54.945,54.02,995444,987.9,986.7,994.0,972.0,170139,0.8404,0.872,0.875,0.8404,946397,70.525,69.24,71.875,68.325,4072479,0.05181,0.051315,0.05216,0.05041,10709271,531.4,530.0,533.7,524.7,909200,105.87,105.52,106.24,105.33,156962,6.938,6.945,6.99,6.929,384539,144300.0,143600.0,144600.0,143050.0,644,35.8,35.927,36.096,35.41,280610,904.5,904.0,913.5,900.0,29869,151.54,156.18,157.2,151.5,449810,65.3,66.04,66.48,64.76,1649496,4496.8,4555.4,4380.0,4523.8,204000,1739.4,1742.4,1721.4,1731.2,192524,717.3,723.0,710.0,713.8,121546,484.0,487.7,477.8,486.0,455740,6.05,6.064,6.082,6.038,3910000
168,2021-04-27,5917.0,5903.5,5966.5,5870.5,762862,295.74,298.5,300.25,295.61,6282226,233.5,232.0,235.14,231.21,2927569,26498.0,26952.0,27038.0,25900.0,953520,1413.4,1406.4,1427.8,1400.6,1383687,4707.0,4732.0,4776.0,4671.0,993756,531.05,528.0,533.7,524.5,424767,5283.5,5255.0,5334.0,5215.0,315832,570.0,568.5,572.7,565.1,2657344,4385.0,4331.0,4415.0,4325.0,67833,15024.5,14666.0,15149.5,14558.0,153633,35.095,35.09,35.295,34.85,162713,323.15,323.1,325.9,321.55,451505,2373.5,2362.5,2422.0,2351.0,910628,1875.0,1811.8,1877.6,1779.6,3731529,114.18,110.52,114.22,109.55,2661687,280.22,271.0,280.24,268.4,1865181,43.165,43.165,43.38,42.965,212858,173.54,177.87,178.3,173.5,1340560,282.0,283.98,285.7,281.72,711663,1674.1,1632.1,1675.0,1620.0,1476801,5003.0,4902.0,5094.5,4852.0,269015,5.1715,5.0985,5.192,5.086,1718865,54.64,53.025,54.64,52.25,1548095,989.1,973.5,992.2,958.5,273263,0.8711,0.8542,0.877,0.8462,714588,69.345,65.65,69.355,64.645,15967220,0.05136,0.051295,0.05177,0.05088,5966818,529.9,530.6,533.1,526.1,897678,105.94,104.33,105.96,104.11,272788,6.94,6.934,6.984,6.909,384282,143800.0,143000.0,144200.0,142450.0,1015,35.95,35.532,36.092,35.168,343700,909.5,890.5,910.0,890.0,55850,156.9,160.78,161.32,156.42,377254,66.16,65.54,66.32,65.28,1150898,4529.8,4584.6,4461.0,4477.0,264151,1732.0,1748.0,1721.0,1722.2,259865,715.3,719.9,705.1,710.3,254797,482.75,490.3,481.0,487.0,707910,6.066,6.066,6.11,6.05,3790000
169,2021-04-28,5906.0,5901.0,5945.0,5844.0,891359,298.84,298.49,299.26,295.89,4054920,232.55,232.96,233.24,230.2,3744331,27000.0,26326.0,27180.0,26078.0,604315,1410.0,1395.8,1411.0,1376.0,1295226,4730.2,4834.8,4857.8,4676.2,2009902,529.0,527.95,529.75,522.1,457522,5255.0,5226.0,5273.5,5166.0,218274,566.9,529.9,566.9,527.5,19703930,4331.0,4343.0,4389.0,4264.0,138361,14700.0,14572.0,14702.0,14412.0,101580,35.05,34.575,35.085,34.38,305951,323.3,322.8,324.5,319.5,401833,2364.5,2362.0,2367.5,2350.0,327005,1805.4,1795.2,1836.8,1769.0,2220670,110.52,109.4,113.44,107.8,3397059,270.12,269.68,274.56,265.52,1327049,43.2,42.955,43.28,42.8,310155,177.81,176.83,178.0,174.01,428408,284.05,284.23,285.05,281.03,500823,1630.4,1620.5,1630.4,1596.6,1344637,4917.0,4807.0,4955.0,4750.0,161678,5.1,5.0195,5.108,5.0035,1672582,52.86,52.505,52.88,51.505,885671,971.0,968.0,978.0,950.2,146990,0.8542,0.8408,0.8569,0.8332,434926,65.3,66.67,67.0,65.26,9106885,0.05164,0.05033,0.05172,0.05014,7194466,528.9,496.6,529.0,486.5,4589784,104.25,104.99,105.13,103.56,197009,6.928,6.845,6.937,6.837,401191,143300.0,142500.0,143300.0,141550.0,1087,35.55,34.932,35.79,34.275,457888,891.0,879.5,893.5,879.5,22683,160.74,154.0,161.96,150.8,375783,65.7,65.0,65.74,64.6,948362,4485.0,4504.2,4345.0,4420.0,286946,1728.8,1735.4,1703.0,1719.6,303975,710.5,716.0,706.0,706.0,264292,466.0,471.5,456.25,468.9,1136300,6.066,6.038,6.092,6.004,3610000
170,2021-04-29,5931.0,5926.0,5945.0,5875.0,1022280,301.05,297.1,301.84,294.79,5677163,234.08,230.51,236.18,229.0,5559937,26448.0,26334.0,26650.0,26080.0,332593,1405.0,1401.0,1419.0,1381.8,1458209,4851.4,5040.0,5054.8,4834.0,1769231,530.0,528.75,536.1,526.05,633116,5231.0,5113.5,5265.0,5083.0,366747,533.4,505.2,534.2,498.9,24214411,4376.0,4353.0,4377.0,4303.0,84804,14640.0,14123.0,14677.5,13940.0,191572,34.65,34.41,34.825,34.15,253210,323.0,321.6,323.45,320.5,267434,2364.0,2352.5,2381.5,2341.5,536912,1803.2,1811.6,1817.2,1787.4,801571,110.0,108.4,110.29,106.67,2037311,270.08,270.88,273.34,267.52,631137,42.955,42.91,43.09,42.7,180411,176.43,177.27,177.49,175.74,521920,286.1,283.47,286.81,281.81,798753,1628.0,1595.8,1632.0,1575.3,1401473,4824.5,4671.0,4847.0,4620.0,161434,5.0255,4.9595,5.043,4.9385,1613600,52.835,52.09,53.5,51.5,1765535,969.8,940.9,974.6,935.0,250028,0.8413,0.8451,0.8506,0.8377,267929,66.945,66.81,67.75,65.925,3839911,0.050625,0.05001,0.05124,0.04945,6659240,496.8,461.1,498.5,456.8,12167717,105.1,103.78,105.58,103.53,145625,6.863,6.841,6.896,6.821,475462,142450.0,141850.0,143000.0,141050.0,986,34.892,34.422,34.964,34.0,378220,885.0,879.0,892.0,875.0,19160,155.56,150.94,158.38,147.7,410412,65.18,64.9,65.42,64.54,684449,4423.0,4480.0,4254.0,4319.0,310015,1726.6,1738.8,1694.2,1707.0,492168,707.2,718.8,690.2,707.9,353207,467.95,470.55,462.0,464.0,256920,6.038,6.024,6.078,6.012,2880000
171,2021-04-30,5915.0,5805.0,5945.0,5760.0,1379006,296.92,297.73,298.1,295.03,3566280,230.11,231.38,231.6,228.86,3206955,26274.0,25732.0,26458.0,25590.0,469914,1404.8,1358.0,1408.0,1353.2,1588637,5027.2,4934.8,5048.0,4887.2,1318008,527.65,525.2,529.7,521.55,513315,5116.5,5119.0,5137.0,5070.0,293771,504.8,506.5,509.3,501.2,7860756,4370.0,4360.0,4413.0,4338.0,117333,14123.0,13959.5,14168.0,13854.0,115611,34.37,34.11,34.51,33.93,319367,321.85,320.6,322.45,320.0,289546,2354.0,2322.5,2355.5,2310.0,399793,1807.6,1774.0,1809.8,1757.6,1458512,108.12,108.97,109.07,107.3,1383884,270.1,264.68,270.76,263.2,908351,42.94,43.0,43.44,42.84,345448,177.98,177.8,181.62,176.1,1398177,283.45,283.5,284.29,281.85,514594,1580.0,1566.1,1588.0,1552.4,1146478,4656.5,4669.5,4739.5,4543.0,134787,4.962,4.941,5.004,4.9,2000801,52.09,50.65,52.275,50.3,1818666,938.7,926.5,939.8,908.5,282438,0.8451,0.8248,0.8488,0.8202,600486,66.475,65.265,66.935,64.84,2810768,0.049825,0.0516,0.05168,0.049555,7362650,460.8,469.1,469.7,458.0,2040022,104.31,104.0,104.6,103.21,224013,6.836,6.799,6.848,6.78,397351,141800.0,141400.0,141850.0,140800.0,975,34.431,34.01,34.499,32.7,813884,894.0,860.0,894.0,860.0,43091,150.52,149.78,151.78,148.7,177257,64.8,64.54,65.08,64.02,830166,4315.6,4440.0,4260.0,4361.4,304498,1709.6,1714.0,1674.4,1681.2,646024,708.0,714.5,704.0,704.1,275636,463.95,469.85,461.75,468.7,236350,6.034,5.968,6.042,5.962,3500000
172,2021-05-04,5815.0,5991.0,5999.0,5815.0,1373105,298.7,303.7,304.23,298.2,6036658,232.2,233.8,234.3,230.96,3791685,25828.0,26202.0,26398.0,25800.0,318798,1364.2,1406.2,1408.6,1363.0,1952662,4910.0,4802.2,4948.0,4742.0,987366,526.7,537.15,538.15,526.3,510283,5135.0,5195.0,5208.5,5131.5,301887,508.0,514.0,519.1,507.0,6992685,4360.0,4376.0,4410.0,4346.0,136332,14094.5,14080.0,14337.5,13956.0,137608,34.125,34.475,34.58,34.125,244533,321.3,319.9,321.95,317.35,367226,2323.5,2309.0,2335.0,2278.0,436358,1777.4,1757.8,1792.4,1730.2,1663216,109.34,108.93,110.14,107.76,1578061,265.48,265.9,267.0,261.16,835227,43.065,43.13,43.23,42.965,120266,178.81,181.0,182.4,177.86,1164704,285.04,288.52,288.93,284.75,790302,1589.8,1614.2,1623.0,1582.4,1567992,4590.0,4522.0,4672.5,4463.0,367364,4.947,4.9695,4.975,4.923,851131,51.61,52.6,52.99,51.405,2047085,921.1,947.5,950.0,917.8,168790,0.824,0.823,0.8276,0.8155,465210,65.195,65.28,66.09,64.5,3650564,0.05189,0.054695,0.0549,0.05172,14433914,470.1,478.3,481.8,469.3,1632934,103.7,104.88,106.0,103.7,167895,6.791,6.804,6.815,6.79,228558,141400.0,142300.0,142300.0,141400.0,875,34.169,33.558,34.3,33.288,384989,872.0,884.0,900.0,871.0,60309,149.66,150.8,151.26,149.26,187081,64.4,65.18,65.46,64.4,1004406,4365.2,4446.0,4310.0,4444.0,236303,1691.0,1695.0,1652.2,1662.8,529444,710.0,710.0,703.0,703.0,445894,469.5,470.2,462.0,464.1,204410,5.968,6.034,6.052,5.968,4120000
